id,sentence,word,label,predict
kbh-fragment04_469_13,"""While they were looking round the garden I you 've got to get out the shower quick .""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kbh-fragment04_470_4,"""I do n't know .""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kbh-fragment04_471_3,"""They 'd come down from ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,0
kbh-fragment04_471_9,"""They 'd come down from ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,0
kbh-fragment04_472_15,"""They 're just doing a kind of tour of loads and loads of houses cos they keep moving with his job .""[SEP]""cos""[SEP]""PROPN""[SEP]""NNP""",cos,0,0
kbh-fragment04_472_17,"""They 're just doing a kind of tour of loads and loads of houses cos they keep moving with his job .""[SEP]""keep""[SEP]""VERB""[SEP]""VB""",keep,0,0
kbh-fragment04_472_18,"""They 're just doing a kind of tour of loads and loads of houses cos they keep moving with his job .""[SEP]""moving""[SEP]""VERB""[SEP]""VBG""",moving,0,1
kbh-fragment04_474_5,""" I think she liked the area ""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kbh-fragment04_474_7,""" I think she liked the area ""[SEP]""liked""[SEP]""VERB""[SEP]""VBN""",liked,0,0
kbh-fragment04_474_13,""" she was saying about the schools and that .""[SEP]""saying""[SEP]""VERB""[SEP]""VBG""",saying,0,0
kbh-fragment04_475_1,"""Mind you ""[SEP]""Mind""[SEP]""NOUN""[SEP]""NN""",Mind,0,0
kbh-fragment04_475_5,""" she likes erm and they 're all separate ""[SEP]""likes""[SEP]""X""[SEP]""LS""",likes,0,0
kbh-fragment04_475_17,""" all the best ones round here are .""[SEP]""round""[SEP]""ADV""[SEP]""RB""",round,0,0
kbh-fragment04_476_2,"""She said do n't they have any details ?""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kbh-fragment04_477_3,"""So I said well ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kbh-fragment04_478_9,"""Something and School of Arts now it 's called well technical""[SEP]""called""[SEP]""VERB""[SEP]""VBN""",called,0,0
kbh-fragment04_481_1,"""performing arts here .""[SEP]""performing""[SEP]""VERB""[SEP]""VBG""",performing,0,0
kbh-fragment04_482_1,"""performing arts and that 's the technical""[SEP]""performing""[SEP]""VERB""[SEP]""VBG""",performing,0,0
kbh-fragment04_489_4,""" I think so .""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kbh-fragment04_490_4,"""You 'll soon find out .""[SEP]""find""[SEP]""VERB""[SEP]""VB""",find,0,0
kbh-fragment04_492_3,"""Do you feel better now ?""[SEP]""feel""[SEP]""VERB""[SEP]""VB""",feel,1,1
kbh-fragment04_494_2,"""I think she thinks she 's got some milk now .""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kbh-fragment04_494_4,"""I think she thinks she 's got some milk now .""[SEP]""thinks""[SEP]""VERB""[SEP]""VBZ""",thinks,0,0
kbh-fragment04_494_7,"""I think she thinks she 's got some milk now .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13323_2,"""We go for a second hand suite as well or""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,0
kb7-fragment48_13325_1,"""Go for a microwave or do you just go for""[SEP]""Go""[SEP]""VERB""[SEP]""VB""",Go,1,1
kb7-fragment48_13325_9,"""Go for a microwave or do you just go for""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
kb7-fragment48_13326_3,"""We 've got nine hundred pounds approximately ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13327_7,""" leaves four hundred pound ""[SEP]""leaves""[SEP]""NOUN""[SEP]""NNS""",leaves,1,0
kb7-fragment48_13328_1,"""say ""[SEP]""say""[SEP]""VERB""[SEP]""VB""",say,1,0
kb7-fragment48_13330_13,""" what to get ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13330_19,""" what to get ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,0
kb7-fragment48_13330_23,""" what we need really I think is ""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
kb7-fragment48_13330_26,""" what we need really I think is ""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13330_31,""" what we need really I think is ""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
kb7-fragment48_13330_34,""" what we need is obviously going to be priority is n't it ?""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13336_5,""" you 've got four hundred pound really to play with ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13336_11,""" you 've got four hundred pound really to play with ""[SEP]""play""[SEP]""VERB""[SEP]""VB""",play,1,0
kb7-fragment48_13336_18,""" approximately four hundred pound left over ""[SEP]""left""[SEP]""VERB""[SEP]""VBN""",left,0,0
kb7-fragment48_13336_21,""" say five hundred pound ""[SEP]""say""[SEP]""VERB""[SEP]""VB""",say,1,0
kb7-fragment48_13338_5,"""Seven hundred did you say ""[SEP]""say""[SEP]""VERB""[SEP]""VB""",say,0,0
kb7-fragment48_13344_5,""" you 've got four hundred pound ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13344_11,""" you 've got four hundred pound ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13344_32,""" well it would be a cheapy I told him most of them around about seven hundred and ninety nine""[SEP]""told""[SEP]""VERB""[SEP]""VBD""",told,0,0
kb7-fragment48_13346_6,""" I mean you can go up to two thousand for a good one ""[SEP]""mean""[SEP]""VERB""[SEP]""VB""",mean,0,0
kb7-fragment48_13346_9,""" I mean you can go up to two thousand for a good one ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
kb7-fragment48_13346_26,""" but a reasonable one you would n't get nowadays under seven hundred and ninety nine""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,0,1
kb7-fragment48_13347_2,"""I think you 'd be better off with a with a new cooker and fridge""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13348_6,""" definitely I think""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
kb7-fragment48_13349_4,""" you can go second hand""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
kb7-fragment48_13350_3,"""rather than go second ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
kb7-fragment48_13351_6,""" you know er ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13351_13,""" at least if you go in there at least you 've got""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,0
kb7-fragment48_13351_20,""" at least if you go in there at least you 've got""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13352_1,"""got""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,0
kb7-fragment48_13353_1,"""got a guarantee for six months""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,1
kb7-fragment48_13355_6,""" at least you know you 're going to get a decent amount of""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13355_9,""" at least you know you 're going to get a decent amount of""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13355_11,""" at least you know you 're going to get a decent amount of""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,1,0
kb7-fragment48_13357_9,"""As with a new one you 'll probably gon na get four ""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13357_11,"""As with a new one you 'll probably gon na get four ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,1,0
kb7-fragment48_13358_4,"""I do n't like ""[SEP]""like""[SEP]""SCONJ""[SEP]""IN""",like,0,0
kb7-fragment48_13358_16,""" put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,0
kb7-fragment48_13358_25,""" put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door ""[SEP]""collecting""[SEP]""VERB""[SEP]""VBG""",collecting,1,1
kb7-fragment48_13358_28,""" put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door ""[SEP]""getting""[SEP]""VERB""[SEP]""VBG""",getting,1,0
kb7-fragment48_13358_33,""" put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door ""[SEP]""arrives""[SEP]""VERB""[SEP]""VBZ""",arrives,0,0
kb7-fragment48_13358_40,""" put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door ""[SEP]""gets""[SEP]""VERB""[SEP]""VBZ""",gets,0,0
kb7-fragment48_13358_47,""" she 's putting her overall on saying come on ladies ""[SEP]""putting""[SEP]""VERB""[SEP]""VBG""",putting,0,0
kb7-fragment48_13358_51,""" she 's putting her overall on saying come on ladies ""[SEP]""saying""[SEP]""VERB""[SEP]""VBG""",saying,0,0
kb7-fragment48_13358_52,""" she 's putting her overall on saying come on ladies ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,1
kb7-fragment48_13358_63,""" she 's putting her overall on saying come on ladies ""[SEP]""putting""[SEP]""VERB""[SEP]""VBG""",putting,0,0
kb7-fragment48_13358_72,""" and they all sit there looking at her and so""[SEP]""sit""[SEP]""VERB""[SEP]""VB""",sit,0,0
kb7-fragment48_13358_74,""" and they all sit there looking at her and so""[SEP]""looking""[SEP]""VERB""[SEP]""VBG""",looking,0,0
kb7-fragment48_13359_3,"""they all sit there looking at her and saying bloody hell she ai n't got her own hat on ""[SEP]""sit""[SEP]""VERB""[SEP]""VB""",sit,0,0
kb7-fragment48_13359_5,"""they all sit there looking at her and saying bloody hell she ai n't got her own hat on ""[SEP]""looking""[SEP]""VERB""[SEP]""VBG""",looking,0,0
kb7-fragment48_13359_9,"""they all sit there looking at her and saying bloody hell she ai n't got her own hat on ""[SEP]""saying""[SEP]""VERB""[SEP]""VBG""",saying,0,0
kb7-fragment48_13359_13,"""they all sit there looking at her and saying bloody hell she ai n't got her own hat on ""[SEP]""ai""[SEP]""ADP""[SEP]""IN""",ai,0,0
kb7-fragment48_13359_15,"""they all sit there looking at her and saying bloody hell she ai n't got her own hat on ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13359_31,""" we 've been here quarter of an hour and she walks in the door ""[SEP]""walks""[SEP]""VERB""[SEP]""VBZ""",walks,0,0
kb7-fragment48_13359_36,""" takes her coat off and says come on ladies you 're suppose to be off your hind by two o'clock ""[SEP]""takes""[SEP]""VERB""[SEP]""VBZ""",takes,0,0
kb7-fragment48_13359_41,""" takes her coat off and says come on ladies you 're suppose to be off your hind by two o'clock ""[SEP]""says""[SEP]""VERB""[SEP]""VBZ""",says,0,0
kb7-fragment48_13359_42,""" takes her coat off and says come on ladies you 're suppose to be off your hind by two o'clock ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,1
kb7-fragment48_13359_47,""" takes her coat off and says come on ladies you 're suppose to be off your hind by two o'clock ""[SEP]""suppose""[SEP]""VERB""[SEP]""VB""",suppose,0,0
kb7-fragment48_13359_57,""" leaving here at two""[SEP]""leaving""[SEP]""VERB""[SEP]""VBG""",leaving,0,0
kb7-fragment48_13361_2,"""I know she 's right ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13361_11,""" set an example in some ways ""[SEP]""set""[SEP]""VERB""[SEP]""VBN""",set,1,1
kb7-fragment48_13361_22,""" mm people are so used to her now they just look at her and carry on talking silly old bugger ""[SEP]""used""[SEP]""VERB""[SEP]""VBN""",used,0,0
kb7-fragment48_13361_28,""" mm people are so used to her now they just look at her and carry on talking silly old bugger ""[SEP]""look""[SEP]""VERB""[SEP]""VB""",look,0,0
kb7-fragment48_13361_32,""" mm people are so used to her now they just look at her and carry on talking silly old bugger ""[SEP]""carry""[SEP]""VERB""[SEP]""VB""",carry,0,0
kb7-fragment48_13361_34,""" mm people are so used to her now they just look at her and carry on talking silly old bugger ""[SEP]""talking""[SEP]""VERB""[SEP]""VBG""",talking,0,0
kb7-fragment48_13361_40,"""I know she 's right ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13361_43,""" shut up Deirdre I 'm do n't want to do that ""[SEP]""shut""[SEP]""VERB""[SEP]""VB""",shut,0,0
kb7-fragment48_13361_50,""" shut up Deirdre I 'm do n't want to do that ""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13361_65,""" cos there was n't much to put on ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,1
kb7-fragment48_13361_70,""" although they left ""[SEP]""left""[SEP]""VERB""[SEP]""VBN""",left,0,0
kb7-fragment48_13361_72,""" although they left ""[SEP]""left""[SEP]""VERB""[SEP]""VBN""",left,0,0
kb7-fragment48_13361_80,""" they cut short ""[SEP]""cut""[SEP]""VERB""[SEP]""VBN""",cut,1,0
kb7-fragment48_13361_98,""" so Deirdre informed me but they injected six hundred too many and four hundred eggs to Tescos all quite ridiculous .""[SEP]""informed""[SEP]""VERB""[SEP]""VBN""",informed,0,0
kb7-fragment48_13361_102,""" so Deirdre informed me but they injected six hundred too many and four hundred eggs to Tescos all quite ridiculous .""[SEP]""injected""[SEP]""VERB""[SEP]""VBN""",injected,1,0
kb7-fragment48_13363_1,"""Put them off today 's""[SEP]""Put""[SEP]""VERB""[SEP]""VB""",Put,1,0
kb7-fragment48_13364_2,"""I know but it 's just ""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13364_18,""" waste of time in it ? they 'd been better spent to finish the order that they did have ""[SEP]""spent""[SEP]""VERB""[SEP]""VBN""",spent,1,1
kb7-fragment48_13364_20,""" waste of time in it ? they 'd been better spent to finish the order that they did have ""[SEP]""finish""[SEP]""NOUN""[SEP]""NN""",finish,0,0
kb7-fragment48_13364_29,""" and inject that ""[SEP]""inject""[SEP]""VERB""[SEP]""VB""",inject,1,1
kb7-fragment48_13364_40,""" ha oh be fair to do that to use though ""[SEP]""use""[SEP]""NOUN""[SEP]""NN""",use,0,0
kb7-fragment48_13364_48,""" pick out all the things we did n't do right bloody should done too many of this or not enough of that""[SEP]""pick""[SEP]""VERB""[SEP]""VB""",pick,0,1
kb7-fragment48_13366_5,"""difference was n't worth putting that down .""[SEP]""putting""[SEP]""VERB""[SEP]""VBG""",putting,1,1
kb7-fragment48_13368_5,""" it would bounce up and down like a yo-yo""[SEP]""bounce""[SEP]""VERB""[SEP]""VB""",bounce,1,1
kb7-fragment48_13370_3,""" thank you darling ""[SEP]""thank""[SEP]""VERB""[SEP]""VBP""",thank,0,0
kb7-fragment48_13370_11,""" oh we did n't get much further on there ""[SEP]""get""[SEP]""AUX""[SEP]""VB""",get,1,0
kb7-fragment48_13370_19,""" what we started with this morning ""[SEP]""started""[SEP]""VERB""[SEP]""VBD""",started,0,0
kb7-fragment48_13371_5,""" I 've left my bags at mums .""[SEP]""left""[SEP]""VERB""[SEP]""VBN""",left,0,0
kb7-fragment48_13374_3,""" working till twelve .""[SEP]""working""[SEP]""VERB""[SEP]""VBG""",working,0,0
kb7-fragment48_13380_1,"""Seems like""[SEP]""Seems""[SEP]""VERB""[SEP]""VBZ""",Seems,0,0
kb7-fragment48_13381_3,"""why you like you like to""[SEP]""like""[SEP]""SCONJ""[SEP]""IN""",like,0,0
kb7-fragment48_13381_5,"""why you like you like to""[SEP]""like""[SEP]""SCONJ""[SEP]""IN""",like,0,0
kb7-fragment48_13382_1,"""Thank you darling""[SEP]""Thank""[SEP]""VERB""[SEP]""VBP""",Thank,0,0
kb7-fragment48_13385_6,""" John 's already decided ""[SEP]""decided""[SEP]""VERB""[SEP]""VBD""",decided,0,0
kb7-fragment48_13387_1,"""yeah that 's lovely ""[SEP]""yeah""[SEP]""INTJ""[SEP]""UH""",yeah,0,0
kb7-fragment48_13387_8,""" we did put in for some in February ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,0,1
kb7-fragment48_13387_24,""" we have this one in the we have n't got a cover that one .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13390_6,"""Women on there have to come off""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,0
kb7-fragment48_13391_4,""" hang on ""[SEP]""hang""[SEP]""VERB""[SEP]""VB""",hang,1,1
kb7-fragment48_13393_9,"""We 'll have the Wednesday off when you cross""[SEP]""cross""[SEP]""PROPN""[SEP]""NNP""",cross,1,0
kb7-fragment48_13396_1,"""decide on the Monday ""[SEP]""decide""[SEP]""VERB""[SEP]""VB""",decide,0,0
kb7-fragment48_13396_11,""" so you 'll have to cancel""[SEP]""cancel""[SEP]""VERB""[SEP]""VB""",cancel,0,0
kb7-fragment48_13398_1,"""cancel the Wednesday ""[SEP]""cancel""[SEP]""VERB""[SEP]""VB""",cancel,0,0
kb7-fragment48_13398_5,"""cancel the Wednesday ""[SEP]""cancel""[SEP]""VERB""[SEP]""VB""",cancel,0,0
kb7-fragment48_13398_12,""" that will keep the days and""[SEP]""keep""[SEP]""VERB""[SEP]""VB""",keep,1,1
kb7-fragment48_13400_5,""" can you put me down ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,1,0
kb7-fragment48_13401_3,""" thank you very much John""[SEP]""thank""[SEP]""VERB""[SEP]""VBP""",thank,0,0
kb7-fragment48_13402_1,"""Thank you ""[SEP]""Thank""[SEP]""VERB""[SEP]""VBP""",Thank,0,0
kb7-fragment48_13402_4,""" bye now""[SEP]""bye""[SEP]""INTJ""[SEP]""UH""",bye,0,0
kb7-fragment48_13403_1,"""order my""[SEP]""order""[SEP]""NOUN""[SEP]""NN""",order,1,0
kb7-fragment48_13406_5,""" must be used to the must do it sometime""[SEP]""used""[SEP]""VERB""[SEP]""VBN""",used,0,0
kb7-fragment48_13409_2,"""were moving and one thing and another ""[SEP]""moving""[SEP]""VERB""[SEP]""VBG""",moving,1,0
kb7-fragment48_13411_3,"""Anyway I said to I said I left today ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13411_6,"""Anyway I said to I said I left today ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13411_8,"""Anyway I said to I said I left today ""[SEP]""left""[SEP]""VERB""[SEP]""VBN""",left,0,0
kb7-fragment48_13412_11,"""That 's the trouble when your at work and you got all""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,0
kb7-fragment48_13414_2,"""You got ta be at work .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,0
kb7-fragment48_13417_6,""" I come in the car ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13417_13,""" I was coming on the bus when I had this bloke next door doing some work like ""[SEP]""coming""[SEP]""VERB""[SEP]""VBG""",coming,0,0
kb7-fragment48_13417_30,""" I used to go out with him years ago ""[SEP]""used""[SEP]""VERB""[SEP]""VBN""",used,0,0
kb7-fragment48_13417_32,""" I used to go out with him years ago ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13417_41,""" I come in the car ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13417_51,""" I said ""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13417_53,""" I come in the car ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13417_59,""" come in about half past eleven went home at one ""[SEP]""went""[SEP]""VERB""[SEP]""VBD""",went,0,0
kb7-fragment48_13417_65,""" I come in the car ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13423_3,"""he 's got ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13423_6,""" he said he 'd be better at ten o'clock .""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
kb7-fragment48_13427_9,""" then he goes back tenth cos his""[SEP]""goes""[SEP]""VERB""[SEP]""VBZ""",goes,0,0
kb7-fragment48_13427_12,""" then he goes back tenth cos his""[SEP]""cos""[SEP]""PROPN""[SEP]""NNP""",cos,0,0
kb7-fragment48_13431_5,"""Yeah I had somebody come round and stuck their bloody""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13431_8,"""Yeah I had somebody come round and stuck their bloody""[SEP]""stuck""[SEP]""VERB""[SEP]""VBN""",stuck,0,0
kb7-fragment48_13435_6,"""Yeah right as I 'm gon na be for the time""[SEP]""gon""[SEP]""VERB""[SEP]""VB""",gon,0,0
kb7-fragment48_13440_3,"""Very well thank you .""[SEP]""thank""[SEP]""VERB""[SEP]""VBP""",thank,0,0
kb7-fragment48_13444_3,""" give us key .""[SEP]""give""[SEP]""VERB""[SEP]""VB""",give,0,0
kb7-fragment48_13446_4,""" but getting""[SEP]""getting""[SEP]""VERB""[SEP]""VBG""",getting,1,1
kb7-fragment48_13447_4,"""Might as well sit down for a few minutes might n't we ?""[SEP]""sit""[SEP]""VERB""[SEP]""VB""",sit,0,0
kb7-fragment48_13448_4,""" we got five minutes .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,1
kb7-fragment48_13452_3,"""They never got here ""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,0
kb7-fragment48_13453_4,"""but when you come and sit here at night""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
kb7-fragment48_13453_6,"""but when you come and sit here at night""[SEP]""sit""[SEP]""VERB""[SEP]""VB""",sit,0,0
kb7-fragment48_13456_12,""" what was that did you eat something what you""[SEP]""eat""[SEP]""VERB""[SEP]""VB""",eat,0,0
kb7-fragment48_13459_5,""" I 'm going in as well darling .""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,0,0
kb7-fragment48_13462_3,""" see you later on .""[SEP]""see""[SEP]""VERB""[SEP]""VB""",see,0,0
kb7-fragment48_13463_1,"""See you later on yeah ""[SEP]""See""[SEP]""VERB""[SEP]""VB""",See,0,0
kb7-fragment48_13466_1,"""Hi ya""[SEP]""Hi""[SEP]""INTJ""[SEP]""UH""",Hi,0,0
kb7-fragment48_13468_2,"""Sound cheesed off ""[SEP]""cheesed""[SEP]""VERB""[SEP]""VBN""",cheesed,0,1
kb7-fragment48_13469_3,"""I 'm cheesed off .""[SEP]""cheesed""[SEP]""VERB""[SEP]""VBN""",cheesed,0,1
kb7-fragment48_13470_5,""" fed up ""[SEP]""fed""[SEP]""PROPN""[SEP]""NNP""",fed,0,0
kb7-fragment48_13470_8,""" bored .""[SEP]""bored""[SEP]""ADJ""[SEP]""JJ""",bored,0,0
kb7-fragment48_13471_1,"""go back and go back and take when you go back .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13471_4,"""go back and go back and take when you go back .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13471_7,"""go back and go back and take when you go back .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,0,0
kb7-fragment48_13471_10,"""go back and go back and take when you go back .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,0
kb7-fragment48_13472_4,""" cheesed off""[SEP]""cheesed""[SEP]""VERB""[SEP]""VBN""",cheesed,0,0
kb7-fragment48_13475_3,""" join you all""[SEP]""join""[SEP]""VERB""[SEP]""VB""",join,1,1
kb7-fragment48_13476_3,"""I 've got""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13477_2,"""I hope .""[SEP]""hope""[SEP]""NOUN""[SEP]""NN""",hope,0,0
kb7-fragment48_13479_3,"""Why you cheesed off""[SEP]""cheesed""[SEP]""VERB""[SEP]""VBN""",cheesed,0,0
kb7-fragment48_13481_6,"""That 's the way I feel ""[SEP]""feel""[SEP]""VERB""[SEP]""VB""",feel,1,1
kb7-fragment48_13481_11,""" am I not allowed ?""[SEP]""allowed""[SEP]""VERB""[SEP]""VBN""",allowed,0,0
kb7-fragment48_13482_6,""" I thought there might be a reason yeah but ""[SEP]""thought""[SEP]""VERB""[SEP]""VBD""",thought,0,0
kb7-fragment48_13483_13,"""I 'm on the P D C and it 's it 's going and the phones six baskets about twenty baskets to be checked minutes""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,1,1
kb7-fragment48_13483_24,"""I 'm on the P D C and it 's it 's going and the phones six baskets about twenty baskets to be checked minutes""[SEP]""checked""[SEP]""VERB""[SEP]""VBN""",checked,0,0
kb7-fragment48_13487_4,""" pushing out the lasts ""[SEP]""pushing""[SEP]""VERB""[SEP]""VBG""",pushing,0,1
kb7-fragment48_13487_7,""" pushing out the lasts ""[SEP]""lasts""[SEP]""VERB""[SEP]""VBZ""",lasts,0,0
kb7-fragment48_13487_12,""" just emptied the line and he walked in .""[SEP]""emptied""[SEP]""VERB""[SEP]""VBN""",emptied,1,0
kb7-fragment48_13487_17,""" just emptied the line and he walked in .""[SEP]""walked""[SEP]""VERB""[SEP]""VBD""",walked,0,0
kb7-fragment48_13488_4,"""She does n't stoop in and""[SEP]""stoop""[SEP]""VERB""[SEP]""VB""",stoop,1,0
kb7-fragment48_13490_3,"""Me and reckon that up in the canteen .""[SEP]""reckon""[SEP]""VERB""[SEP]""VB""",reckon,1,1
kb7-fragment48_13491_3,"""They just use to rest of it ""[SEP]""use""[SEP]""NOUN""[SEP]""NN""",use,0,0
kb7-fragment48_13491_5,"""They just use to rest of it ""[SEP]""rest""[SEP]""VERB""[SEP]""VB""",rest,1,1
kb7-fragment48_13496_4,"""I ca n't spoonful .""[SEP]""spoonful""[SEP]""NOUN""[SEP]""NN""",spoonful,0,0
kb7-fragment48_13497_6,""" I do n't bother .""[SEP]""bother""[SEP]""VERB""[SEP]""VB""",bother,0,0
kb7-fragment48_13501_9,"""Well we could n't so I do n't know .""[SEP]""know""[SEP]""VERB""[SEP]""VB""",know,0,0
kb7-fragment48_13506_1,"""Think up a good think for sponsor .""[SEP]""Think""[SEP]""VERB""[SEP]""VB""",Think,0,0
kb7-fragment48_13507_2,"""It seems a funny day though .""[SEP]""seems""[SEP]""VERB""[SEP]""VBZ""",seems,0,0
kb7-fragment48_13508_5,"""Yeah well she 's got to start tomorrow try .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,0,0
kb7-fragment48_13508_7,"""Yeah well she 's got to start tomorrow try .""[SEP]""start""[SEP]""VERB""[SEP]""VB""",start,0,0
kb7-fragment48_13511_1,"""Sounds like .""[SEP]""Sounds""[SEP]""VERB""[SEP]""VBZ""",Sounds,0,0
kb7-fragment48_13512_6,""" I 've never heard that before ""[SEP]""heard""[SEP]""VERB""[SEP]""VBN""",heard,0,0
kb7-fragment48_13512_10,""" put your name down for your Christmas lunch""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,1,1
kb7-fragment48_13513_10,"""I would of thought it had been easier to erm to put down the name of""[SEP]""erm""[SEP]""INTJ""[SEP]""UH""",erm,0,0
kb7-fragment48_13513_12,"""I would of thought it had been easier to erm to put down the name of""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,1,1
kb7-fragment48_13516_3,"""what you want what you want ""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13516_6,"""what you want what you want ""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
kb7-fragment48_13518_21,""" and Lyn and Michael come in early and have theirs as well .""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
